depth_mid,easy,fraction_replicas_rate_positive,hard,ratio_growth_rate_max,ratio_growth_rate_median,ratio_growth_rate_min,threshold_high,threshold_low
5.576674943938397,parity4,1.0,random_balanced,332.1676629254198,247.851774373848,205.10000010752384,0.00401918977996,0.00356470155489
5.696674943938474,parity4,1.0,random_balanced,323.5752581541007,242.3063939613122,198.21278182600608,0.00356470155489,0.00316160665983
5.81667494393914,parity4,1.0,random_balanced,316.1002582770922,236.71640923961547,191.13019614731243,0.00316160665983,0.00280409355946
5.936674943940315,parity4,1.0,random_balanced,312.41616252134907,232.12536973121888,185.24653010351605,0.00280409355946,0.00248700788435
6.056674943939979,parity4,1.0,random_balanced,307.04025181967154,226.73348100198285,179.79603754706852,0.00248700788435,0.00220577811891
6.176674943937908,parity4,1.0,random_balanced,302.723195068977,223.42931554757422,177.67911224009833,0.00220577811891,0.00195634969253
6.296674943936634,parity4,1.0,random_balanced,299.16885204718943,219.9743676906996,174.44736744784402,0.00195634969253,0.00173512652367
6.416674943937635,parity4,1.0,random_balanced,296.08950431128915,215.94377737776944,170.32968406512572,0.00173512652367,0.00153891917413
6.536674943939238,parity4,1.0,random_balanced,294.25558821033746,211.44072922555108,164.90366479833642,0.00153891917413,0.00136489886599
6.656674943939317,parity4,1.0,random_balanced,289.53954927078684,204.30398638363954,161.58395224463948,0.00136489886599,0.0012105566983
6.776674943937397,parity4,1.0,random_balanced,285.57094296463515,198.77091874141092,154.6478836792189,0.0012105566983,0.00107366747553
6.896674943939244,parity4,1.0,random_balanced,286.45865368370687,194.19502704811163,153.57557211944712,0.00107366747553,0.00095225762628
7.016674943940956,parity4,1.0,random_balanced,284.1656274965115,189.72307808856033,151.89615565908215,0.00095225762628,0.00084457674977
7.136674943937584,parity4,1.0,random_balanced,279.0049574025787,180.60759498524902,152.17044538875132,0.00084457674977,0.00074907237975
7.256674943936167,parity4,1.0,random_balanced,271.25306436140056,173.94115162579845,151.248255411433,0.00074907237975,0.00066436760218
7.376674943941916,parity4,1.0,random_balanced,269.76585708084934,172.0594913043795,146.06616282593959,0.00066436760218,0.00058924120386
7.496674943946479,parity4,1.0,random_balanced,268.50921373676016,166.5711830007522,142.0097006755532,0.00058924120386,0.00052261006586
7.6166749439407315,parity4,1.0,random_balanced,258.636069015278,161.40290064292236,135.77523135361713,0.00052261006586,0.00046351354785
