acceptance_max,acceptance_mean,acceptance_min,elapsed_seconds,level,reached_requested,requested_threshold,survival_max,survival_mean,survival_min,threshold
0.9386189778645834,0.7418363359239367,0.2712809244791667,22.559865683317184,15,False,0.68,0.98876953125,0.8876902262369791,0.5,0.6856952905654907
0.9393107096354166,0.7355124155680338,0.273681640625,23.99335725605488,16,False,0.68,0.98388671875,0.8768768310546875,0.5,0.6851906180381775
0.9364420572916666,0.7298016018337674,0.2716267903645833,25.42318780347705,17,False,0.68,0.98681640625,0.8801091512044271,0.5,0.6847119331359863
0.9368489583333334,0.7238052156236437,0.27215576171875,26.856858361512423,18,False,0.68,0.98876953125,0.8826980590820312,0.5,0.6842496395111084
0.9365641276041666,0.7182748582628037,0.2761027018229167,28.284808427095413,19,False,0.68,0.99072265625,0.8755162556966146,0.5,0.6837686896324158
0.9349772135416666,0.712130970425076,0.2801310221354167,29.716614197939634,20,False,0.68,0.9853515625,0.8712285359700521,0.5009765625,0.6832737922668457
0.9330647786458334,0.706576771206326,0.2771809895833333,32.00945721939206,21,False,0.68,0.9814453125,0.8708877563476562,0.5,0.6827893257141113
0.93402099609375,0.7012889650132922,0.2792561848958333,33.41508177295327,22,False,0.68,0.98583984375,0.8732503255208334,0.5,0.6823207139968872
0.9312744140625,0.6958890491061741,0.27874755859375,34.81579127907753,23,False,0.68,0.98388671875,0.8675689697265625,0.5,0.6818340420722961
0.9319254557291666,0.6907352871365018,0.27899169921875,36.215384010225534,24,False,0.68,0.984375,0.8673019409179688,0.5,0.681357741355896
0.92962646484375,0.6853984196980795,0.2837117513020833,37.61547685414553,25,False,0.68,0.9833984375,0.8642298380533854,0.5,0.680872917175293
0.930908203125,0.6800341076321073,0.28125,39.03086802363396,26,False,0.68,0.986328125,0.8581924438476562,0.5,0.6803724765777588
0.92919921875,0.6760412851969401,0.2842000325520833,40.43533395975828,27,True,0.68,0.9892578125,0.8898646036783854,0.5908203125,0.68
0.9266153971354166,0.6707854800754123,0.2830810546875,44.82606087997556,28,False,0.6,0.9833984375,0.8511886596679688,0.5,0.6794842481613159
0.9268798828125,0.6654160817464193,0.27923583984375,46.20694958791137,29,False,0.6,0.98095703125,0.8441696166992188,0.5,0.6789477467536926
0.9236857096354166,0.6596607632107205,0.276611328125,47.59419724717736,30,False,0.6,0.98046875,0.8439814249674479,0.5,0.6784162521362305
0.9216512044270834,0.6540906694200305,0.2787068684895833,49.903483018279076,31,False,0.6,0.9775390625,0.8404464721679688,0.50048828125,0.6778750419616699
0.9211018880208334,0.6486145655314128,0.2816365559895833,51.29978886246681,32,False,0.6,0.97900390625,0.8366063435872396,0.5009765625,0.677329421043396
0.9224446614583334,0.643524063958062,0.2850545247395833,52.68807562068105,33,False,0.6,0.9814453125,0.8323237101236979,0.5,0.6767666339874268
0.9169108072916666,0.637780507405599,0.2801513671875,54.07695260643959,34,False,0.6,0.97509765625,0.8227310180664062,0.5,0.676176130771637
0.9178670247395834,0.6329573525322809,0.2846883138020833,55.476183254271746,35,False,0.6,0.9775390625,0.8274459838867188,0.5,0.67560875415802
0.9137980143229166,0.6272767384847004,0.2787068684895833,56.88284906744957,36,False,0.6,0.9736328125,0.8189671834309896,0.5,0.6750099062919617
0.9124959309895834,0.6221787134806315,0.2799479166666667,58.28473201021552,37,False,0.6,0.96923828125,0.8094406127929688,0.50048828125,0.6743844747543335
0.9140625,0.616659058464898,0.28076171875,59.681532587856054,38,False,0.6,0.97265625,0.8088887532552084,0.5,0.6737662553787231
0.91107177734375,0.6114923689100477,0.27764892578125,61.07110644876957,39,False,0.6,0.9736328125,0.8092219034830729,0.5,0.6731584072113037
0.9087931315104166,0.6065966288248698,0.2787068684895833,62.4523108638823,40,False,0.6,0.966796875,0.8003616333007812,0.5,0.6725174188613892
0.9075927734375,0.6006567213270398,0.2773030598958333,64.81857750564814,41,False,0.6,0.96728515625,0.7968215942382812,0.50048828125,0.6718688011169434
0.9092203776041666,0.596478992038303,0.28265380859375,66.20311094075441,42,False,0.6,0.96728515625,0.7957178751627604,0.5,0.6712257862091064
0.9029947916666666,0.5906236436631945,0.2803548177083333,67.58091722801328,43,False,0.6,0.9677734375,0.7966562906901041,0.5,0.6705882549285889
0.90435791015625,0.5858450995551215,0.2807210286458333,68.96307112649083,44,False,0.6,0.96533203125,0.7821324666341146,0.5,0.6699033975601196
0.8990071614583334,0.5801506042480469,0.2773030598958333,70.34106539189816,45,False,0.6,0.96337890625,0.7783610026041666,0.5,0.6692084074020386
0.8981119791666666,0.5752350489298502,0.2795613606770833,71.75252168625593,46,False,0.6,0.9619140625,0.7787577311197916,0.5009765625,0.6685226559638977
0.8965047200520834,0.5703159968058268,0.2810872395833333,73.17468299716711,47,False,0.6,0.95849609375,0.7729771931966146,0.5,0.667822003364563
0.893310546875,0.5653602812025281,0.2803955078125,74.59557458758354,48,False,0.6,0.95751953125,0.7678451538085938,0.5,0.6671081781387329
0.8931070963541666,0.5601947572496202,0.28204345703125,76.00341812893748,49,False,0.6,0.958984375,0.7704493204752604,0.5009765625,0.6664084196090698
0.8893839518229166,0.5559006796942817,0.2804768880208333,77.38592663034797,50,False,0.6,0.951171875,0.7650222778320312,0.50048828125,0.6656922101974487
0.8866170247395834,0.5506138271755643,0.281005859375,79.67588955163956,51,False,0.6,0.9541015625,0.7648722330729166,0.5,0.6649767756462097
0.8865559895833334,0.5464024013943143,0.2812906901041667,81.07108883932233,52,False,0.6,0.95361328125,0.7615076700846354,0.5,0.6642563939094543
0.8809407552083334,0.5414127773708768,0.2801310221354167,82.46493715792894,53,False,0.6,0.95166015625,0.7579320271809896,0.5,0.6635282039642334
0.8781534830729166,0.5371420118543837,0.2807820638020833,83.86942246556282,54,False,0.6,0.9501953125,0.7559331258138021,0.50048828125,0.6627975702285767
0.8752034505208334,0.5326555040147569,0.28192138671875,85.24933109432459,55,False,0.6,0.94921875,0.7535400390625,0.5,0.6620639562606812
0.87445068359375,0.5283817715115017,0.2842610677083333,86.63818329945207,56,False,0.6,0.9482421875,0.7582778930664062,0.50048828125,0.6613548994064331
0.8678792317708334,0.5237087673611112,0.28131103515625,88.03140064328909,57,False,0.6,0.94189453125,0.7544606526692709,0.5,0.6606320142745972
